0.0221,0.0136,0.0101,5.0588,0.0237,0.0157,0.0244,0.0
0.0219,0.0142,0.0255,4.9572,4.9915,0.0096,0.0256,0.0
0.0263,0.0234,0.0169,4.8675,4.8778,0.0262,0.0129,0.0
0.0161,0.0144,0.0175,4.7554,4.7779,0.0136,0.0229,0.0
0.0233,0.0237,0.0243,4.6532,4.667,0.0135,0.0226,0.0
0.013,0.0177,0.0221,4.5522,4.5519,0.0222,0.0103,0.0
0.014,0.015,0.0174,4.4478,4.4578,0.0172,0.0099,0.0
0.0212,0.0125,0.0246,4.3365,4.3993,0.01,0.022,0.0
0.0243,0.0178,0.0203,4.2296,4.2516,0.0131,0.0255,0.0
0.0225,0.0099,0.0221,0.0095,4.1484,0.0192,0.025,0.0
0.0167,0.0268,0.0121,4.0329,4.0462,0.0097,0.0248,0.0
0.0123,0.0175,0.0189,3.9264,3.935,0.0268,0.0132,0.0
0.0175,0.0253,0.0235,3.8371,3.8277,3.8627,0.0153,0.0
0.0154,0.0149,0.0242,3.7121,3.7184,3.7554,0.0102,0.0
0.0253,0.0241,0.0135,3.6144,3.6076,3.6396,0.0102,0.0
0.0106,0.0095,0.013,3.5122,3.5121,3.5341,0.0232,0.0
0.0155,0.0269,0.0234,3.4197,3.3977,3.4324,0.015,0.0
0.0237,0.0127,0.0143,3.327,3.3107,3.3738,0.0164,0.0
0.0224,0.02,0.0166,0.0109,3.2059,3.2159,0.0235,0.0
0.0169,0.0189,0.0205,0.0096,3.0931,3.1107,0.0221,0.0
0.0233,0.0093,0.0251,0.0264,2.9886,3.0026,3.0424,0.0
0.0148,0.0104,0.0252,0.011,2.8981,2.9066,2.9246,0.0
0.0237,0.0161,0.015,0.0121,2.7924,2.8,2.8144,0.0
0.0187,0.0249,0.0266,0.0235,2.6906,2.6911,2.7555,0.0
0.0148,0.026,0.0253,0.0121,2.6294,2.5847,2.6084,0.0
0.0194,0.0122,0.0196,0.0167,2.4793,2.4948,2.4998,0.0
0.0207,0.0217,0.0255,0.0233,2.3819,2.3794,2.3954,0.0
0.0262,0.0126,0.0252,0.0249,2.2723,2.2855,2.2822,0.0
0.0194,0.0108,0.0098,0.0252,2.1706,2.1754,2.1774,0.0
0.0233,0.0191,0.021,0.0154,2.0715,2.0663,2.0754,0.0
0.0226,0.012,0.0265,0.0239,1.9679,1.9605,1.9814,0.0
0.0171,0.0121,0.0159,0.0114,1.8718,1.9138,1.8766,0.0
0.0225,0.0234,0.0122,0.0105,1.7827,1.7608,1.7693,0.0
0.0157,0.0224,0.0249,0.0231,0.0193,1.655,1.6655,0.0
0.0101,0.0124,0.0134,0.0226,0.027,1.558,1.5696,0.0
0.0135,0.0108,0.0247,0.0258,0.0141,1.4473,1.4627,0.0
0.0098,0.0156,0.0203,0.0224,0.0107,1.3466,1.3571,0.0
0.0152,0.026,0.0197,0.0207,0.0203,1.2547,1.2509,0.0
0.0147,0.019,0.0159,0.0156,0.0163,1.1597,1.142,0.0
0.013,0.0108,0.023,0.0131,0.0224,1.0591,1.0529,0.0
0.0179,0.0201,0.0237,0.0117,0.0115,0.0129,0.9472,0.0
0.0254,0.0237,0.017,0.0141,0.0184,0.0183,0.8471,0.0
0.0161,0.0099,0.0137,0.0246,0.0251,0.0178,0.7465,0.0
