esq1,esq2,esq3,centro,dir3,dir2,dir1,label
0,0,0.11652249097824,0,0,0,0,-1
0,0,0.11678349971771,0,0,0,0,-1
0,0,0.1734054684639,0,0,0,0,-1
0,0,0.17340111732483,0,0,0,0,-1
0,0,0.17303478717804,0,0,0,0,-1
0,0,0.12152063846588,0,0,0,0,-1
0,0,0.12372191250324,0,0,0,0,-1
0,0,0.12611328065395,0,0,0,0,-1
0,0,0.13874936103821,0,0,0,0,-1
0,0,0.13873991370201,0,0,0,0,-1
0,0,0.1390319019556,0,0,0,0,-1
0,0,0.14652763307095,0,0,0,0,-1
0,0.1752507686615,0,0,0,0,0,-1
0,0.17502161860466,0,0,0,0,0,-1
0,0.1742981672287,0,0,0,0,0,-1
0,0.17429284751415,0,0,0,0,0,-1
0,0.1652640402317,0,0,0,0,0,-1
0,0.16526716947556,0,0,0,0,0,-1
0,0.16526019573212,0,0,0,0,0,-1
0,0.1662885248661,0,0,0,0,0,-1
0,0.17430159449577,0,0,0,0,0,-1
0,0.17430053651333,0,0,0,0,0,-1
0,0.17430132627487,0,0,0,0,0,-1
0,0.17429926991463,0,0,0,0,0,-1
0,0.17429226636887,0,0,0,0,0,-1
0,0.17429195344448,0,0,0,0,0,-1
0,0.17430581152439,0,0,0,0,0,-1
0,0.17480130493641,0,0,0,0,0,-1
0,0.19901649653912,0,0,0,0,0,-1
0,0.2002654671669,0,0,0,0,0,-1
0,0.20401413738728,0,0,0,0,0,-1
0,0.20762598514557,0,0,0,0,0,-1
0,0.1819364130497,0,0,0,0,0,-1
0,0.18288376927376,0,0,0,0,0,-1
0,0.1849439740181,0,0,0,0,0,-1
0,0.18689550459385,0,0,0,0,0,-1
0,0.22618401050568,0,0,0,0,0,-1
0,0.2298312485218,0,0,0,0,0,-1
0,0.25184896588326,0,0,0,0,0,-1
