0.0163,0.0197,0.0219,0.2522,0.023,0.01,0.0163,1.0
0.0238,0.0256,0.0228,0.2357,0.0232,0.0124,0.0216,1.0
0.0224,0.0205,0.0206,0.2441,0.0255,0.0186,0.0167,1.0
0.0139,0.0104,0.0255,0.2322,0.0254,0.0269,0.0222,1.0
0.0151,0.0126,0.0242,0.2263,0.0254,0.0105,0.0244,1.0
0.0119,0.0145,0.0206,0.2307,0.0232,0.0208,0.0111,1.0
0.021,0.0189,0.0269,0.2298,0.0163,0.0243,0.0223,1.0
0.0096,0.0187,0.0153,0.2147,0.0189,0.0169,0.0113,1.0
0.0269,0.0101,0.0098,0.2212,0.0149,0.0168,0.0173,1.0
0.0267,0.0115,0.0255,0.2034,0.0196,0.0238,0.0118,1.0
0.0128,0.0208,0.0162,0.2131,0.0096,0.0095,0.0119,1.0
0.0155,0.0266,0.0255,0.1978,0.0131,0.0182,0.0227,1.0
0.0174,0.0205,0.0239,0.1977,0.0178,0.0139,0.0203,1.0
0.0238,0.0266,0.018,0.1998,0.0257,0.0202,0.0244,1.0
0.0164,0.025,0.019,0.193,0.024,0.0248,0.0201,1.0
0.0111,0.0174,0.0154,0.1923,0.0184,0.0152,0.024,1.0
0.0158,0.0098,0.0188,0.1834,0.0166,0.0249,0.0249,1.0
0.0243,0.0146,0.0249,0.1725,0.0125,0.0097,0.0149,1.0
0.0209,0.0235,0.0112,0.1734,0.0141,0.0098,0.0119,1.0
0.0137,0.0157,0.0129,0.1689,0.0201,0.0192,0.025,1.0
0.0232,0.0101,0.022,0.1675,0.0215,0.0176,0.022,1.0
0.027,0.0179,0.0246,0.1644,0.0171,0.0134,0.0233,1.0
0.0151,0.0188,0.0181,0.1495,0.012,0.0195,0.0193,1.0
0.0147,0.0258,0.0093,0.1497,0.018,0.012,0.0262,1.0
0.0207,0.0207,0.0259,0.1541,0.0106,0.0268,0.0208,1.0
0.0256,0.0138,0.0207,0.1475,0.0221,0.0244,0.0148,1.0
0.0208,0.0129,0.0249,0.1372,0.0256,0.0149,0.009,1.0
0.0187,0.0139,0.0231,0.1298,0.0109,0.0223,0.0205,1.0
0.0117,0.023,0.0226,0.127,0.0157,0.01,0.0119,1.0
0.0184,0.0122,0.0215,0.1223,0.0232,0.0251,0.0257,1.0
0.0197,0.0204,0.0189,0.1186,0.0213,0.0149,0.0179,1.0
0.0245,0.0251,0.0262,0.1151,0.0188,0.0268,0.0109,1.0
0.0105,0.0235,0.0248,0.1179,0.1228,0.0173,0.0239,1.0
0.0112,0.0103,0.0194,0.1005,0.1108,0.0151,0.0144,1.0
0.0252,0.0114,0.0207,0.1018,0.1087,0.0217,0.0236,1.0
0.0208,0.0255,0.0091,0.0934,0.1087,0.0149,0.0114,1.0
0.0191,0.0134,0.0098,0.0924,0.1062,0.0218,0.0142,1.0
0.0205,0.0109,0.0171,0.091,0.107,0.0138,0.0165,1.0
